ESTADO ;CIDADE;Letra;;
São Paulo;Salesópolis;S;;
São Paulo;Salmourão;S;;
São Paulo;Saltinho;S;;
São Paulo;Salto;S;;
São Paulo;Salto de Pirapora;S;;
São Paulo;Salto Grande;S;;
São Paulo;Sandovalina;S;;
São Paulo;Santa Adélia;S;;
São Paulo;Santa Albertina;S;;
São Paulo;Santa Bárbara D´oeste;S;;
São Paulo;Santa Branca;S;;
São Paulo;Santa Clara D´oeste;S;;
São Paulo;Santa Cruz da Conceição;S;;
São Paulo;Santa Cruz da Esperança;S;;
São Paulo;Santa Cruz Das Palmeiras;S;;
São Paulo;Santa Cruz do Rio Pardo;S;;
São Paulo;Santa Ernestina;S;;
São Paulo;Santa fé do Sul;S;;
São Paulo;Santa Gertrudes;S;;
São Paulo;Santa Isabel;S;;
São Paulo;Santa Lúcia;S;;
São Paulo;Santa Maria da Serra;S;;
São Paulo;Santa Mercedes;S;;
São Paulo;Santana da Ponte Pensa;S;;
São Paulo;Santana de Parnaíba;S;;
São Paulo;Santa Rita D´oeste;S;;
São Paulo;Santa Rita do Passa Quatro;S;;
São Paulo;Santa Rosa de Viterbo;S;;
São Paulo;Santa Salete;S;;
São Paulo;Santo Anastácio;S;;
São Paulo;Santo André;S;;
São Paulo;Santo Antônio da Alegria;S;;
São Paulo;Santo Antônio de Posse;S;;
São Paulo;Santo Antônio do Aracanguá;S;;
São Paulo;Santo Antônio do Jardim;S;;
São Paulo;Santo Antônio do Pinhal;S;;
São Paulo;Santo Expedito;S;;
São Paulo;Santópolis do Aguapeí;S;;
São Paulo;Santos;S;;
São Paulo;São Bento do Sapucaí;S;;
São Paulo;São Bernardo do Campo;S;;
São Paulo;São Caetano do Sul;S;;
São Paulo;São Carlos;S;;
São Paulo;São Francisco;S;;
São Paulo;São João da Boa Vista;S;;
São Paulo;São João Das Duas Pontes;S;;
São Paulo;São João de Iracema;S;;
São Paulo;São João do Pau D´alho;S;;
São Paulo;São Joaquim da Barra;S;;
São Paulo;São José da Bela Vista;S;;
São Paulo;São José do Barreiro;S;;
São Paulo;São José do Rio Pardo;S;;
São Paulo;São José do Rio Preto;S;;
São Paulo;São José Dos Campos;S;;
São Paulo;São Lourenço da Serra;S;;
São Paulo;São Luís do Paraitinga;S;;
São Paulo;São Manuel;S;;
São Paulo;São Miguel Arcanjo;S;;
São Paulo;São Paulo;S;;
São Paulo;São Pedro;S;;
São Paulo;São Pedro do Turvo;S;;
São Paulo;São Roque;S;;
São Paulo;São Sebastião;S;;
São Paulo;São Sebastião da Grama;S;;
São Paulo;São Simão;S;;
São Paulo;São Vicente;S;;
São Paulo;Sarapuí;S;;
São Paulo;Sarutaiá;S;;
São Paulo;Sebastianópolis do Sul;S;;
São Paulo;Serra Azul;S;;
São Paulo;Serrana;S;;
São Paulo;Serra Negra;S;;
São Paulo;Sertãozinho;S;;
São Paulo;Sete Barras;S;;
São Paulo;Severínia;S;;
São Paulo;Silveiras;S;;
São Paulo;Socorro;S;;
São Paulo;Sorocaba;S;;
São Paulo;Sud Mennucci;S;;
São Paulo;Sumaré;S;;
São Paulo;Suzano;S;;
São Paulo;Suzanápolis;S;;
São Paulo;Tabapuã;T;;
São Paulo;Tabatinga;T;;
São Paulo;Taboão da Serra;T;;
São Paulo;Taciba;T;;
São Paulo;Taguaí;T;;
São Paulo;Taiaçu;T;;
São Paulo;Taiúva;T;;
São Paulo;Tambaú;T;;
São Paulo;Tanabi;T;;
São Paulo;Tapiraí;T;;
São Paulo;Tapiratiba;T;;
São Paulo;Taquaral;T;;
São Paulo;Taquaritinga;T;;
São Paulo;Taquarituba;T;;
São Paulo;Taquarivaí;T;;
São Paulo;Tarabai;T;;
São Paulo;Tarumã;T;;
São Paulo;Tatuí;T;;
São Paulo;Taubaté;T;;
São Paulo;Tejupá;T;;
São Paulo;Teodoro Sampaio;T;;
São Paulo;Terra Roxa;T;;
São Paulo;Tietê;T;;
São Paulo;Timburi;T;;
São Paulo;Torre de Pedra;T;;
São Paulo;Torrinha;T;;
São Paulo;Trabiju;T;;
São Paulo;Tremembé;T;;
São Paulo;Três Fronteiras;T;;
São Paulo;Tuiuti;T;;
São Paulo;Tupã;T;;
São Paulo;Tupi Paulista;T;;
São Paulo;Turiúba;T;;
São Paulo;Turmalina;T;;
São Paulo;Ubarana;U;;
São Paulo;Ubatuba;U;;
São Paulo;Ubirajara;U;;
São Paulo;Uchoa;U;;
São Paulo;União Paulista;U;;
São Paulo;Urânia;U;;
São Paulo;Uru;U;;
São Paulo;Urupês;U;;
São Paulo;Valentim Gentil;V;;
São Paulo;Valinhos;V;;
São Paulo;Valparaíso;V;;
São Paulo;Vargem;V;;
São Paulo;Vargem Grande do Sul;V;;
São Paulo;Vargem Grande Paulista;V;;
São Paulo;Várzea Paulista;V;;
São Paulo;Vera Cruz;V;;
São Paulo;Vinhedo;V;;
São Paulo;Viradouro;V;;
São Paulo;Vista Alegre do Alto;V;;
São Paulo;Vitória Brasil;V;;
São Paulo;Votorantim;V;;
São Paulo;Votuporanga;V;;
São Paulo;Zacarias;Z;;
São Paulo;Chavantes;C;;
São Paulo;Estiva Gerbi;E;;
Sergipe;Amparo de São Francisco;A;;
Sergipe;Aquidabã;A;;
Sergipe;Aracaju;A;;
Sergipe;Arauá;A;;
Sergipe;Areia Branca;A;;
Sergipe;Barra Dos Coqueiros;B;;
Sergipe;Boquim;B;;
Sergipe;Brejo Grande;B;;
Sergipe;Campo do Brito;C;;
Sergipe;Canhoba;C;;
Sergipe;Canindé de São Francisco;C;;
Sergipe;Capela;C;;
Sergipe;Carira;C;;
Sergipe;Carmópolis;C;;
Sergipe;Cedro de São João;C;;
Sergipe;Cristinápolis;C;;
Sergipe;Cumbe;C;;
Sergipe;Divina Pastora;D;;
Sergipe;Estância;E;;
Sergipe;Feira Nova;F;;
Sergipe;Frei Paulo;F;;
Sergipe;Gararu;G;;
Sergipe;General Maynard;G;;
Sergipe;Gracho Cardoso;G;;
Sergipe;Ilha Das Flores;I;;
Sergipe;Indiaroba;I;;
Sergipe;Itabaiana;I;;
Sergipe;Itabaianinha;I;;
Sergipe;Itabi;I;;
Sergipe;Itaporanga D´ajuda;I;;
Sergipe;Japaratuba;J;;
Sergipe;Japoatã;J;;
Sergipe;Lagarto;L;;
Sergipe;Laranjeiras;L;;
Sergipe;Macambira;M;;
Sergipe;Malhada Dos Bois;M;;
Sergipe;Malhador;M;;
Sergipe;Maruim;M;;
Sergipe;Moita Bonita;M;;
Sergipe;Monte Alegre de Sergipe;M;;
Sergipe;Muribeca;M;;
Sergipe;Neópolis;N;;
Sergipe;Nossa Senhora Aparecida;N;;
Sergipe;Nossa Senhora da Glória;N;;
Sergipe;Nossa Senhora Das Dores;N;;
Sergipe;Nossa Senhora de Lourdes;N;;
Sergipe;Nossa Senhora do Socorro;N;;
Sergipe;Pacatuba;P;;
Sergipe;Pedra Mole;P;;
Sergipe;Pedrinhas;P;;
Sergipe;Pinhão;P;;
Sergipe;Pirambu;P;;
Sergipe;Poço Redondo;P;;
Sergipe;Poço Verde;P;;
Sergipe;Porto da Folha;P;;
Sergipe;Propriá;P;;
Sergipe;Riachão do Dantas;R;;
Sergipe;Riachuelo;R;;
Sergipe;Ribeirópolis;R;;
Sergipe;Rosário do Catete;R;;
Sergipe;Salgado;S;;
Sergipe;Santa Luzia do Itanhy;S;;
Sergipe;Santana do São Francisco;S;;
Sergipe;Santa Rosa de Lima;S;;
Sergipe;Santo Amaro Das Brotas;S;;
Sergipe;São Cristóvão;S;;
Sergipe;São Domingos;S;;
Sergipe;São Francisco;S;;
Sergipe;São Miguel do Aleixo;S;;
Sergipe;Simão Dias;S;;
Sergipe;Siriri;S;;
Sergipe;Telha;T;;
Sergipe;Tobias Barreto;T;;
Sergipe;Tomar do Geru;T;;
Sergipe;Umbaúba;U;;
Tocantins;Abreulândia;A;;
Tocantins;Aguiarnópolis;A;;
Tocantins;Aliança do Tocantins;A;;
Tocantins;Almas;A;;
Tocantins;Alvorada;A;;
Tocantins;Ananás;A;;
Tocantins;Angico;A;;
Tocantins;Aparecida do Rio Negro;A;;
Tocantins;Aragominas;A;;
Tocantins;Araguacema;A;;
Tocantins;Araguaçu;A;;
Tocantins;Araguaína;A;;
Tocantins;Araguanã;A;;
Tocantins;Araguatins;A;;
Tocantins;Arapoema;A;;
Tocantins;Arraias;A;;
Tocantins;Augustinópolis;A;;
Tocantins;Aurora do Tocantins;A;;
Tocantins;Axixá do Tocantins;A;;
Tocantins;Babaçulândia;B;;
Tocantins;Bandeirantes do Tocantins;B;;
Tocantins;Barra do Ouro;B;;
Tocantins;Barrolândia;B;;
Tocantins;Bernardo Sayão;B;;
Tocantins;Bom Jesus do Tocantins;B;;
Tocantins;Brasilândia do Tocantins;B;;
Tocantins;Brejinho de Nazaré;B;;
Tocantins;Buriti do Tocantins;B;;
Tocantins;Cachoeirinha;C;;
Tocantins;Campos Lindos;C;;
Tocantins;Cariri do Tocantins;C;;
Tocantins;Carmolândia;C;;
Tocantins;Carrasco Bonito;C;;
Tocantins;Caseara;C;;
Tocantins;Centenário;C;;
Tocantins;Chapada de Areia;C;;
Tocantins;Chapada da Natividade;C;;
Tocantins;Colinas do Tocantins;C;;
Tocantins;Combinado;C;;
Tocantins;Conceição do Tocantins;C;;
Tocantins;Couto de Magalhães;C;;
Tocantins;Cristalândia;C;;
Tocantins;Crixás do Tocantins;C;;
Tocantins;Darcinópolis;D;;
Tocantins;Dianópolis;D;;
Tocantins;Divinópolis do Tocantins;D;;
Tocantins;Dois Irmãos do Tocantins;D;;
Tocantins;Dueré;D;;
Tocantins;Esperantina;E;;
Tocantins;Fátima;F;;
Tocantins;Figueirópolis;F;;
Tocantins;Filadélfia;F;;
Tocantins;Formoso do Araguaia;F;;
Tocantins;Fortaleza do Tabocão;F;;
Tocantins;Goianorte;G;;
Tocantins;Goiatins;G;;
Tocantins;Guaraí;G;;
Tocantins;Gurupi;G;;
Tocantins;Ipueiras;I;;
Tocantins;Itacajá;I;;
Tocantins;Itaguatins;I;;
Tocantins;Itapiratins;I;;
Tocantins;Itaporã do Tocantins;I;;
Tocantins;Jaú do Tocantins;J;;
Tocantins;Juarina;J;;
Tocantins;Lagoa da Confusão;L;;
Tocantins;Lagoa do Tocantins;L;;
Tocantins;Lajeado;L;;
Tocantins;Lavandeira;L;;
Tocantins;Lizarda;L;;
Tocantins;Luzinópolis;L;;
Tocantins;Marianópolis do Tocantins;M;;
Tocantins;Mateiros;M;;
Tocantins;Maurilândia do Tocantins;M;;
Tocantins;Miracema do Tocantins;M;;
Tocantins;Miranorte;M;;
Tocantins;Monte do Carmo;M;;
Tocantins;Monte Santo do Tocantins;M;;
Tocantins;Palmeiras do Tocantins;P;;
Tocantins;Muricilândia;M;;
Tocantins;Natividade;N;;
Tocantins;Nazaré;N;;
Tocantins;Nova Olinda;N;;
Tocantins;Nova Rosalândia;N;;
Tocantins;Novo Acordo;N;;
Tocantins;Novo Alegre;N;;
Tocantins;Novo Jardim;N;;
Tocantins;Oliveira de Fátima;O;;
Tocantins;Palmeirante;P;;
Tocantins;Palmeirópolis;P;;
Tocantins;Paraíso do Tocantins;P;;
Tocantins;Paranã;P;;
Tocantins;Pau D´arco;P;;
Tocantins;Pedro Afonso;P;;
Tocantins;Peixe;P;;
Tocantins;Pequizeiro;P;;
Tocantins;Colméia;C;;
Tocantins;Pindorama do Tocantins;P;;
Tocantins;Piraquê;P;;
Tocantins;Pium;P;;
Tocantins;Ponte Alta do Bom Jesus;P;;
Tocantins;Ponte Alta do Tocantins;P;;
Tocantins;Porto Alegre do Tocantins;P;;
Tocantins;Porto Nacional;P;;
Tocantins;Praia Norte;P;;
Tocantins;Presidente Kennedy;P;;
Tocantins;Pugmil;P;;
Tocantins;Recursolândia;R;;
Tocantins;Riachinho;R;;
Tocantins;Rio da Conceição;R;;
Tocantins;Rio Dos Bois;R;;
Tocantins;Rio Sono;R;;
Tocantins;Sampaio;S;;
Tocantins;Sandolândia;S;;
Tocantins;Santa fé do Araguaia;S;;
Tocantins;Santa Maria do Tocantins;S;;
Tocantins;Santa Rita do Tocantins;S;;
Tocantins;Santa Rosa do Tocantins;S;;
Tocantins;Santa Tereza do Tocantins;S;;
Tocantins;Santa Terezinha do Tocantins;S;;
Tocantins;São Bento do Tocantins;S;;
Tocantins;São Félix do Tocantins;S;;
Tocantins;São Miguel do Tocantins;S;;
Tocantins;São Salvador do Tocantins;S;;
Tocantins;São Sebastião do Tocantins;S;;
Tocantins;São Valério da Natividade;S;;
Tocantins;Silvanópolis;S;;
Tocantins;Sítio Novo do Tocantins;S;;
Tocantins;Sucupira;S;;
Tocantins;Taguatinga;T;;
Tocantins;Taipas do Tocantins;T;;
Tocantins;Talismã;T;;
Tocantins;Palmas;P;;
Tocantins;Tocantínia;T;;
Tocantins;Tocantinópolis;T;;
Tocantins;Tupirama;T;;
Tocantins;Tupiratins;T;;
Tocantins;Wanderlândia;W;;
Tocantins;Xambioá;X;;
